contract_address,chain,current_reason,detection_method,deployer_address,is_contract,is_verified,contract_name,implementation_name,public_tags,private_tags,token_name,token_symbol,token_type,holders_count,market_cap_usd,coingecko_url,deployer_public_tags,deployer_private_tags,preliminary_verdict,deployer_confirmed_count,has_bytecode_cache,bytecode_flags,drain_count,drain_tx_count,drain_ratio,reason_class,deployer_oli_tag_count,phase_b_verdict,frameworks_matched,source_chars,deployer_other_fp_count,tx_count_phasec,distinct_interactors_phasec,revert_rate_phasec,phase_c_verdict,phase_c_rationale
0xe43e50c7b6164b6209f0025da677558fc53fffae,arbitrum,Behavioral confirmation: bot 0xb2840c688efb8b7cd7ee445c2a24c3932963938b trapped in tx 7f9b3a37ac9c83073fb7368835555a76fc,bytecode_pattern,0x449f6441e85e2b6572283175f73f5ae4816e7449,True,False,UNICORN,,,,UNICORN,UNICORN,ERC-20,24,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,2,95,20,0.032,LIKELY_FP_FROM_CLUSTER,deployer has 2 other LIKELY_FP contract(s) in Phase A — siblings likely legitimate
0xb3b4f451870b53586949f0af4ba754aaf8aed4f3,base,Behavioral confirmation: bot 0x275cf5a28574d4e5b11fe296cd57ea5da4e5d09d trapped in tx 6172de1ee45a4fc0e71386cd47c5ccd635,deployer_history,0x1a2fba682d4ae57ba42ed7ee7cb4dc5b51987539,True,True,CollectionProxy,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,OpenZeppelin|OpenZeppelin-Ownable,43043,0,2187,224,0.055,LIKELY_FP_FROM_SOURCE,"verified source matches: OpenZeppelin, OpenZeppelin-Ownable"
0x40beb8ec4cffcdd40555858ca7d777d3f20e9c1f,arbitrum,Behavioral confirmation: bot 0x5d28fa93ccb0b758402732eb626ac8ae3edebb40 trapped in tx 758d061f67e15ea8c02589816ab043f770,bytecode_pattern,0x7018b6b597b8a1c341682d4418492ed2e56e0266,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,33,2,0.121,STILL_AMBIGUOUS,"interactors=2, tx=33, revert=12.1%, source_chars=0, verified=False"
0xe6d50ff90532ff1926d32b8b4a757cb44af128e5,base,Behavioral confirmation: bot 0x2caaaa4ff6a1079b6c10b8149f98b45db7ee48f8 trapped in tx 7d3ef5e441ae899664472be05ef3d45bc3,bytecode_pattern,0xf7460d81fa18a6a5b213e8450e68c9ca2648993b,True,True,PublicBridge,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,42324,0,20,6,0.100,STILL_AMBIGUOUS,"interactors=6, tx=20, revert=10.0%, source_chars=42324, verified=True"
0xd209c27375d1b5916f677f39d5f320e67dd4fafe,base,Behavioral confirmation: bot 0xf350367d4e3e0e45dc0f9e425741a86b8cf7e66f trapped in tx 97f3029940a2c774d6cb7495a141af731c,bytecode_pattern,0x5073190885b3717e99e9b5436ee67ae26b743f92,True,True,NexusClawStaking,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,ERC20-interface|OpenZeppelin|OpenZeppelin-AccessControl|OpenZeppelin-ERC20,52004,0,58,3,0.052,LIKELY_FP_FROM_SOURCE,"verified source matches: ERC20-interface, OpenZeppelin, OpenZeppelin-AccessControl, OpenZeppelin-ERC20"
0xc1555c86fd8a0c18c7ca78487a951ad435b2a715,base,Behavioral confirmation: bot 0x7e3e17b6e7ee2c29a2a1bf6856dbb848bb8d0926 trapped in tx 560140aa573d66d68f090ed2353df9d1eb,bytecode_pattern,0x03485b65e10bbe3238384f13cb2e6416ef89ad24,True,True,CambrilioRoulette,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,OpenZeppelin-Ownable,42100,0,18,6,0.056,LIKELY_FP_FROM_SOURCE,verified source matches: OpenZeppelin-Ownable
0xabc4b078fbc110161b194ad618d0c8ebb6325c34,arbitrum,Behavioral confirmation: bot 0x3034d049959675f6448a4b20aa3639ca6a34c4ce trapped in tx b8526b4868327469ace47048957ec1499e,bytecode_pattern,0xe5aa0582c701f32fe256a2ed3944faa0def8c048,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,84574,25,0.621,STILL_AMBIGUOUS,"interactors=25, tx=84574, revert=62.1%, source_chars=0, verified=False"
0x7670f1b896df2e03b37ccf428bf8a6035e3d33ab,arbitrum,Behavioral confirmation: bot 0x7ad40b4366a872d4e78bd880755a52a1bddece09 trapped in tx e09f61c3e319019c3b614b414471b06dc6,bytecode_pattern,0x10dcf6b629738e51d5bf485f692213036065db05,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,820,91,0.001,LIKELY_FP_FROM_ACTIVITY,"diverse activity: 91 interactors, 820 txs, 0.1% revert"
0xa9803c0653c7012dea0345fcf9536e317616be7e,base,Behavioral confirmation: bot 0xb53b0255895c4f9e3a185e484e5b674bccfbc076 trapped in tx 376b83297f3c78ff5362b982c81e5f7cb9,bytecode_pattern,0x3de1ee900c7681d4b41d4a58cec171eb9fe3ebde,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,1,1,1.000,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 1 interactors, 1 txs — consistent with narrow honeypot"
0xbb2d213f794a56ae179797dd144021f35200a319,base,Behavioral confirmation: bot 0x45dbcc9c3fea566e27d787f6a9937879cad879eb trapped in tx de7e3a037557789a9228187286f995e595,bytecode_pattern,0x557f20acc7a09837347c98bcfc2d67eeb5a2145e,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,76,30,0.184,STILL_AMBIGUOUS,"interactors=30, tx=76, revert=18.4%, source_chars=0, verified=False"
0x90eee7c0d6d0125daab3b9193873b1be698dc736,base,Behavioral confirmation: bot 0xbfa523fc64a8dea81d6193752a371e0325417d82 trapped in tx d99aad4c9b0b4ea7175d4cb03e9b84468b,bytecode_pattern,0x75cf7751773c7f614dabd6dfc3e6325c405bb29b,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,167,1,1.000,STILL_AMBIGUOUS,"interactors=1, tx=167, revert=100.0%, source_chars=0, verified=False"
0x346434dbb1dfd0d941ab0805cfa7b6d65c927ab0,base,Behavioral confirmation: bot 0x45af412e42f417c02f621ad4557f6e7af7c032cb trapped in tx 4ca4967611607af28ecf48603e5ec427ca,bytecode_pattern,0x88cb5ca56409fa1eff749d924950aff33ac3f0c5,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,24,11,0.042,STILL_AMBIGUOUS,"interactors=11, tx=24, revert=4.2%, source_chars=0, verified=False"
0xdd382c873af6fb34536e42836eac5e9a4df5e1e6,base,Behavioral confirmation: bot 0x43f6950843b65826212bcb1e659e56a103878ce9 trapped in tx f90e5fbdd8e2e4c7f7374ab21741980868,bytecode_pattern,0x0ccdc4ee0dd0ea232e3d86d0fe6eb28cec38613c,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,57,2,0.018,STILL_AMBIGUOUS,"interactors=2, tx=57, revert=1.8%, source_chars=0, verified=False"
0xe8a184dd014d3f9f4aa8af8b2a03d7077dcc3cab,arbitrum,BACKFILL: Self-loop detected. Deployer 0xb4a3c10c0b2f14e001c6d3b271a5c64c287472df called own contract 17496 times (17496,bytecode_pattern,0xb4a3c10c0b2f14e001c6d3b271a5c64c287472df,True,False,,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,backfill,0,NEEDS_REVIEW,,0,0,17496,1,1.000,STILL_AMBIGUOUS,"interactors=1, tx=17496, revert=100.0%, source_chars=0, verified=False"
0xdd870cb1db09d566b1063f6ef68d0036aa187f91,arbitrum,Behavioral confirmation: bot 0x825656c21d9ab5deaaa9d6365ac3d92713762407 trapped in tx 3d984ad8f47697f8d9361182a3c2ef9aae,bytecode_pattern,0x3ce47c5d5059705f555bd36c9ff53bff92961d1f,True,False,,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,3680,5,0.146,STILL_AMBIGUOUS,"interactors=5, tx=3680, revert=14.6%, source_chars=0, verified=False"
0x4c7c15c18d4d9d281b1bbe3dbb0ca80d8c6b3b39,arbitrum,Behavioral confirmation: bot 0x825656c21d9ab5deaaa9d6365ac3d92713762407 trapped in tx cd1220d890852c4ac08c3314c7619a6a13,bytecode_pattern,0x3ce47c5d5059705f555bd36c9ff53bff92961d1f,True,False,,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,1065,1,0.013,STILL_AMBIGUOUS,"interactors=1, tx=1065, revert=1.3%, source_chars=0, verified=False"
0x4e4404334f74eddefc15848bcee936a2e42601ef,base,Behavioral confirmation: bot 0x29e90c48082b5cc84cfc47a3adf87e3f3f1d86e1 trapped in tx 6e533892af26d7d240fb80424c7badaa77,bytecode_pattern,0xf0e9286cfcb75c94ac19e99bcd93d814da55e304,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,44,2,0.841,STILL_AMBIGUOUS,"interactors=2, tx=44, revert=84.1%, source_chars=0, verified=False"
0x936fac98d8bc0bf90d4be5cd7049f659220d0786,arbitrum,Behavioral confirmation: bot 0x291fa47342eb0efb884f653bc94654e819a209ab trapped in tx bbf53041ffe32cef47291c377c4cac1370,bytecode_pattern,0xa5d55db6adb1bfa7462e136c302dc793bdb9d934,True,False,,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,418,3,0.998,STILL_AMBIGUOUS,"interactors=3, tx=418, revert=99.8%, source_chars=0, verified=False"
0x3d509bb19b98a81d8e1d480eb49002d2af765200,base,Behavioral confirmation: bot 0x9059b0fbceef70d16d2ae9e8798f537a8f8792d9 trapped in tx f2094daabae63950b1960944eb36cf2a72,bytecode_pattern,0xc6b5079b78df9aa059ba0eb3c324901ad89e68c2,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,13,2,0.385,STILL_AMBIGUOUS,"interactors=2, tx=13, revert=38.5%, source_chars=0, verified=False"
0x2af641f46954e212b2dfbb8be42e88d4beceb522,base,Behavioral confirmation: bot 0x55c97664a161084f30f0eff9c981f47c5911ce71 trapped in tx bfa3f1de0e25115b74adc83fea5f85bc54,bytecode_pattern,0xcbbdd7814f14594008ca797c94a497ca6d11a236,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,14,4,0.286,STILL_AMBIGUOUS,"interactors=4, tx=14, revert=28.6%, source_chars=0, verified=False"
